d,agent_energy0,pred_energy0,arm,speed,delta_deg,seed,outcome,event_time,censored_at_30s,steps_run,post_death_steps_run,min_separation,min_separation_time,time_chase,time_circle,time_edge_avoid,time_wander,time_sleep,time_ambiguous,time_unidentified,predicate_mismatches,decision_steps,eligible_circle_ticks,eligible_edge_avoid_ticks,nonzero_pivot_ticks,any_edge_ever_in_controller_obs,any_edge_ever_in_pred_obs,first_pred_perception_loss,first_sleep,first_wake_after_sleep,first_below_sprint_threshold,first_sprint_clamp,final_t,final_agent_energy,final_separation,final_pred_energy,pred_asleep_at_end,agent_energy_used,agent_move_cost,agent_turn_cost,pred_displacement_along_escape_from_own_start,pred_dist_from_ref_final,pred_energy_at_kill_pre,pred_energy_at_kill_post,pred_xy_at_kill,killed_agent_energy_pre_removal,post_death_snapshots,post_death_final_pred_xy,post_death_min_dist_to_ref,post_death_wake_events,post_death_sleep_events,runtime_sec,trajectory_digest_norng,trajectory_digest,validity
80,300,101,S20_D-15,20.0,-15.0,1,energy_death,20.0,False,200,100,80,0.0,0,1.9,0,14.7,3.4,0,0,0,166,19,0,19,False,False,2.0,11.3,14.8,3.7,3.7,20.0,,,72.44059825362793,False,,280.0,0.10960236388575595,1173.82824166298,1617.9567259484302,,,,,"{""+1s"": {""pred_xy"": [-1115.0693791217063, -1300.0703962324797], ""pred_energy"": 66.8946223995426, ""pred_resting"": false, ""dist_to_ref"": 1712.7646526639157}, ""+5s"": {""pred_xy"": [-1186.8531142056809, -1729.9282133570614], ""pred_energy"": 44.588338781292386, ""pred_resting"": false, ""dist_to_ref"": 2097.9208607734654}, ""+10s"": {""pred_xy"": [-919.6711183715151, -2198.987123164068], ""pred_energy"": 16.703000210580495, ""pred_resting"": false, ""dist_to_ref"": 2383.5560269916245}}","[-919.6711183715151, -2198.987123164068]",1627.6940859942795,0,0,0.18471870000939816,8ce8342c20a168fe,b1896b7a142bdefc,valid
80,300,101,S20_D-15,20.0,-15.0,2,energy_death,20.0,False,200,100,80,0.0,0,1.9,0,14.7,3.4,0,0,0,166,19,0,19,False,False,2.0,11.3,14.8,3.7,3.7,20.0,,,72.39850343180572,False,,280.0,0.10960236388575595,1609.0822315694732,1676.0999936621567,,,,,"{""+1s"": {""pred_xy"": [-1636.8322847902045, -707.6342157702156], ""pred_energy"": 66.82634263626582, ""pred_resting"": false, ""dist_to_ref"": 1783.2459482248235}, ""+5s"": {""pred_xy"": [-2048.18885515088, -849.8436270592383], ""pred_energy"": 44.55583305468158, ""pred_resting"": false, ""dist_to_ref"": 2217.5012461817187}, ""+10s"": {""pred_xy"": [-2573.918272797463, -1001.194527262358], ""pred_energy"": 16.66971129675023, ""pred_resting"": false, ""dist_to_ref"": 2761.783075562013}}","[-2573.918272797463, -1001.194527262358]",1687.0536893925728,0,0,0.15772200003266335,7a350d758854a212,b686ea7b6286c3fd,valid
80,300,200,S10_D0,10.0,0.0,0,captured,1.4,False,14,100,10.0,1.4,1.3,0.1,0,0,0,0,0,0,14,1,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.4,,,200.0,False,,7.0,0.0,210.0,130.0,164.29999999999984,200.0,"[-130.0, 0.0]",291.5999999999997,"{""+1s"": {""pred_xy"": [-238.34245486399413, -15.75898799150491], ""pred_energy"": 194.44185839681748, ""pred_resting"": false, ""dist_to_ref"": 238.86287173420544}, ""+5s"": {""pred_xy"": [-609.005858549699, -241.71203047623385], ""pred_energy"": 172.1043359196038, ""pred_resting"": false, ""dist_to_ref"": 655.2196894361462}, ""+10s"": {""pred_xy"": [-1135.0337182055891, -327.92099573991163], ""pred_energy"": 144.17257128656223, ""pred_resting"": false, ""dist_to_ref"": 1181.4540705887216}}","[-1135.0337182055891, -327.92099573991163]",141.0,0,0,0.03604469995480031,b833f471c59dd26a,ffe4c4a1ccb2fbfb,valid
80,300,200,S10_D0,10.0,0.0,1,captured,1.4,False,14,100,10.0,1.4,1.3,0.1,0,0,0,0,0,0,14,1,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.4,,,200.0,False,,7.0,0.0,210.0,130.0,164.29999999999984,200.0,"[-130.0, 0.0]",291.5999999999997,"{""+1s"": {""pred_xy"": [-239.80053057708392, 4.673063878432913], ""pred_energy"": 194.4290345377026, ""pred_resting"": false, ""dist_to_ref"": 239.84605894419627}, ""+5s"": {""pred_xy"": [-670.9667289655163, 68.5699706039295], ""pred_energy"": 172.15567994586064, ""pred_resting"": false, ""dist_to_ref"": 674.4614090126346}, ""+10s"": {""pred_xy"": [-1211.4268156640828, 79.88469261814589], ""pred_energy"": 144.2423716051006, ""pred_resting"": false, ""dist_to_ref"": 1214.0578626345268}}","[-1211.4268156640828, 79.88469261814589]",141.0,0,0,0.03433809999842197,b833f471c59dd26a,398d576fc7d03d9e,valid
80,300,200,S10_D0,10.0,0.0,2,captured,1.4,False,14,100,10.0,1.4,1.3,0.1,0,0,0,0,0,0,14,1,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.4,,,200.0,False,,7.0,0.0,210.0,130.0,164.29999999999984,200.0,"[-130.0, 0.0]",291.5999999999997,"{""+1s"": {""pred_xy"": [-238.80183666132507, -13.372956404003162], ""pred_energy"": 194.41700950801516, ""pred_resting"": false, ""dist_to_ref"": 239.1759878328206}, ""+5s"": {""pred_xy"": [-675.1232058722262, -29.43043518452305], ""pred_energy"": 172.0951639496943, ""pred_resting"": false, ""dist_to_ref"": 675.7643772960681}, ""+10s"": {""pred_xy"": [-1209.5390129070374, 39.70753730542765], ""pred_energy"": 144.19815196033116, ""pred_resting"": false, ""dist_to_ref"": 1210.1906098887862}}","[-1209.5390129070374, 39.70753730542765]",141.0,0,0,0.040331399999558926,b833f471c59dd26a,e171d0e780fb3acb,valid
80,300,200,S10_D+15,10.0,15.0,0,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840397516,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, 0.09162390288292954]",290.8888309215957,"{""+1s"": {""pred_xy"": [-244.86916465868399, 13.238733089414382], ""pred_energy"": 194.4293177807291, ""pred_resting"": false, ""dist_to_ref"": 245.22677638148417}, ""+5s"": {""pred_xy"": [-682.0055417567955, 21.9720967907906], ""pred_energy"": 172.1216235578595, ""pred_resting"": false, ""dist_to_ref"": 682.3593862653053}, ""+10s"": {""pred_xy"": [-1201.8976555355966, -93.89625436174356], ""pred_energy"": 144.28946544273063, ""pred_resting"": false, ""dist_to_ref"": 1205.5598205668307}}","[-1201.8976555355966, -93.89625436174356]",146.76540696665802,0,0,0.040199499926529825,044d1721e3313c1e,6fe0ed90273978bc,valid
80,300,200,S10_D+15,10.0,15.0,1,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840397516,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, 0.09162390288292954]",290.8888309215957,"{""+1s"": {""pred_xy"": [-245.1849005577651, 9.994500517386768], ""pred_energy"": 194.41547800979998, ""pred_resting"": false, ""dist_to_ref"": 245.3885194994118}, ""+5s"": {""pred_xy"": [-676.6059664462446, 69.2906031216944], ""pred_energy"": 172.09618009199735, ""pred_resting"": false, ""dist_to_ref"": 680.1447063027285}, ""+10s"": {""pred_xy"": [-1158.4500466466325, 297.8731116321942], ""pred_energy"": 144.14963320494022, ""pred_resting"": false, ""dist_to_ref"": 1196.1333124735847}}","[-1158.4500466466325, 297.8731116321942]",146.76540696665802,0,0,0.03620249999221414,044d1721e3313c1e,5e856c7e94579abc,valid
80,300,200,S10_D+15,10.0,15.0,2,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840397516,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, 0.09162390288292954]",290.8888309215957,"{""+1s"": {""pred_xy"": [-244.7235169212363, -7.286251803480809], ""pred_energy"": 194.41433889090223, ""pred_resting"": false, ""dist_to_ref"": 244.83196114813595}, ""+5s"": {""pred_xy"": [-657.398952744008, -155.84659671624922], ""pred_energy"": 172.09462420532066, ""pred_resting"": false, ""dist_to_ref"": 675.6193786274605}, ""+10s"": {""pred_xy"": [-1203.7512303479716, -160.6633317734022], ""pred_energy"": 144.24267121488927, ""pred_resting"": false, ""dist_to_ref"": 1214.4256793813222}}","[-1203.7512303479716, -160.6633317734022]",146.76540696665802,0,0,0.03411939996294677,044d1721e3313c1e,a3f965c0e7d84585,valid
80,300,200,S10_D-15,10.0,-15.0,0,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840397516,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, -0.09162390288292954]",290.8888309215957,"{""+1s"": {""pred_xy"": [-245.52004961183775, 5.422226100959051], ""pred_energy"": 194.4293177807291, ""pred_resting"": false, ""dist_to_ref"": 245.57991631501383}, ""+5s"": {""pred_xy"": [-682.2025871693222, -16.322778299160746], ""pred_energy"": 172.1216235578595, ""pred_resting"": false, ""dist_to_ref"": 682.3978334021293}, ""+10s"": {""pred_xy"": [-1192.7582185760912, -168.13263307490342], ""pred_energy"": 144.28946544273063, ""pred_resting"": false, ""dist_to_ref"": 1204.55001983542}}","[-1192.7582185760912, -168.13263307490342]",146.76540696665802,0,0,0.03491109993774444,e2d62e81c81106a9,99d5f33c55f02345,valid
80,300,200,S10_D-15,10.0,-15.0,1,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840397516,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, -0.09162390288292954]",290.8888309215957,"{""+1s"": {""pred_xy"": [-245.6089787742476, 2.163879013330188], ""pred_energy"": 194.41547800979998, ""pred_resting"": false, ""dist_to_ref"": 245.61851075786845}, ""+5s"": {""pred_xy"": [-680.1130148236316, 31.256945768278456], ""pred_energy"": 172.09618009199735, ""pred_resting"": false, ""dist_to_ref"": 680.8308964722814}, ""+10s"": {""pred_xy"": [-1176.7124284830943, 225.71183301512974], ""pred_energy"": 144.14963320494022, ""pred_resting"": false, ""dist_to_ref"": 1198.1644173107593}}","[-1176.7124284830943, 225.71183301512974]",146.76540696665802,0,0,0.04279129998758435,e2d62e81c81106a9,2f5b3ac185e9ad23,valid
80,300,200,S10_D-15,10.0,-15.0,2,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840397516,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, -0.09162390288292954]",290.8888309215957,"{""+1s"": {""pred_xy"": [-243.94469313235004, -15.04273102285515], ""pred_energy"": 194.41433889090223, ""pred_resting"": false, ""dist_to_ref"": 244.40805441732562}, ""+5s"": {""pred_xy"": [-645.2664150692199, -191.99489098067625], ""pred_energy"": 172.09462420532066, ""pred_resting"": false, ""dist_to_ref"": 673.2241711190742}, ""+10s"": {""pred_xy"": [-1189.9553435408743, -234.8665993680679], ""pred_energy"": 144.24267121488927, ""pred_resting"": false, ""dist_to_ref"": 1212.9122141029832}}","[-1189.9553435408743, -234.8665993680679]",146.76540696665802,0,0,0.052766399923712015,e2d62e81c81106a9,0b55f71ed7f42a2e,valid
80,300,200,S15_D0,15.0,0.0,0,energy_death,23.0,False,230,100,18.0,13.5,6.1,7.4,0,6.1,3.4,0,0,0,196,74,0,0,False,False,17.0,13.5,17.0,6.6,6.6,23.0,,,67.62570311264992,False,,277.5,0.0,2399.9856351826593,2319.998079554304,,,,,"{""+1s"": {""pred_xy"": [-2423.510163726318, 29.134202802028994], ""pred_energy"": 62.04066088638735, ""pred_resting"": false, ""dist_to_ref"": 2423.685275661358}, ""+5s"": {""pred_xy"": [-2815.014675557417, 228.4315121335294], ""pred_energy"": 39.7129870832533, ""pred_resting"": false, ""dist_to_ref"": 2824.267795259373}, ""+10s"": {""pred_xy"": [-3210.239705841279, 605.5585700749252], ""pred_energy"": 11.794130424574027, ""pred_resting"": false, ""dist_to_ref"": 3266.854779562613}}","[-3210.239705841279, 605.5585700749252]",2330.3219274569788,0,0,0.18812439998146147,d4d092913738cec7,24fbbcda605ea36a,valid
80,300,200,S15_D0,15.0,0.0,1,energy_death,23.0,False,230,100,18.0,13.5,6.1,7.4,0,6.1,3.4,0,0,0,196,74,0,0,False,False,17.0,13.5,17.0,6.6,6.6,23.0,,,67.72199645329137,False,,277.5,0.0,2367.549919663559,2296.8080757688485,,,,,"{""+1s"": {""pred_xy"": [-2378.975754810216, -266.40117428261965], ""pred_energy"": 62.156994698212856, ""pred_resting"": false, ""dist_to_ref"": 2393.8452806382447}, ""+5s"": {""pred_xy"": [-2680.3066405410773, -584.7489760910366], ""pred_energy"": 39.82291090888751, ""pred_resting"": false, ""dist_to_ref"": 2743.3510625452427}, ""+10s"": {""pred_xy"": [-3199.148331319573, -743.512405593623], ""pred_energy"": 11.917111656741591, ""pred_resting"": false, ""dist_to_ref"": 3284.4117803735307}}","[-3199.148331319573, -743.512405593623]",2306.6704411181113,0,0,0.26196020003408194,9f0af37d0cbe8c79,8f368668be7679b5,valid
80,300,200,S15_D0,15.0,0.0,2,energy_death,23.0,False,230,100,18.0,13.5,6.1,7.4,0,6.1,3.4,0,0,0,196,74,0,0,False,False,17.0,13.5,17.0,6.6,6.6,23.0,,,67.72084574937428,False,,277.5,0.0,2405.746610213765,2325.74771533118,,,,,"{""+1s"": {""pred_xy"": [-2433.106194093177, 18.75237186442064], ""pred_energy"": 62.13499430890856, ""pred_resting"": false, ""dist_to_ref"": 2433.178456912917}, ""+5s"": {""pred_xy"": [-2864.2279095780423, 87.15006994749456], ""pred_energy"": 39.82678636385721, ""pred_resting"": false, ""dist_to_ref"": 2865.553463590874}, ""+10s"": {""pred_xy"": [-3364.770581094631, 303.7066922128106], ""pred_energy"": 11.932648484450866, ""pred_resting"": false, ""dist_to_ref"": 3378.449173555042}}","[-3364.770581094631, 303.7066922128106]",2336.7436850855797,0,0,0.20286349998787045,b3f8d709b6165653,7e7c0af303745526,valid
80,300,200,S15_D+15,15.0,15.0,0,energy_death,22.9,False,229,100,64.82292549678267,13.5,0.5,13.0,0,6.0,3.4,0,0,0,195,130,0,135,False,False,17.0,13.5,17.0,6.6,6.6,22.9,,,67.95508565462768,False,,277.0,0.30484348305544273,2245.1218906272416,2189.5175365529453,,,,,"{""+1s"": {""pred_xy"": [-2230.024426919611, 414.54210596486155], ""pred_energy"": 62.3668140155915, ""pred_resting"": false, ""dist_to_ref"": 2268.227083489641}, ""+5s"": {""pred_xy"": [-2442.103698448863, 799.2714864420395], ""pred_energy"": 40.03645356405755, ""pred_resting"": false, ""dist_to_ref"": 2569.572996242154}, ""+10s"": {""pred_xy"": [-2561.5232550159126, 1331.7717030507883], ""pred_energy"": 12.110588033395166, ""pred_resting"": false, ""dist_to_ref"": 2887.0429950096195}}","[-2561.5232550159126, 1331.7717030507883]",2196.4696913182765,0,0,0.22816079994663596,caa488f093d5f686,0879f77aaefd8aab,valid
80,300,200,S15_D+15,15.0,15.0,1,energy_death,22.9,False,229,100,64.82292549678267,13.5,0.5,13.0,0,6.0,3.4,0,0,0,195,130,0,135,False,False,17.0,13.5,17.0,6.6,6.6,22.9,,,68.0522653808548,False,,277.0,0.30484348305544273,2324.392828545284,2249.495853587742,,,,,"{""+1s"": {""pred_xy"": [-2353.93670981763, 155.84968539875626], ""pred_energy"": 62.48278341163117, ""pred_resting"": false, ""dist_to_ref"": 2359.0903243127295}, ""+5s"": {""pred_xy"": [-2781.9908812461454, 61.267144844926406], ""pred_energy"": 40.14590780464936, ""pred_resting"": false, ""dist_to_ref"": 2782.665435580453}, ""+10s"": {""pred_xy"": [-3300.521114863116, 218.54193760424096], ""pred_energy"": 12.234707809611555, ""pred_resting"": false, ""dist_to_ref"": 3307.7485104144607}}","[-3300.521114863116, 218.54193760424096]",2260.463811970281,0,0,0.24591299996245652,543b3f355a7a41dc,753f30ac90a1ec17,valid
80,300,200,S15_D+15,15.0,15.0,2,energy_death,22.9,False,229,100,64.82292549678267,13.5,0.5,13.0,0,6.0,3.4,0,0,0,195,130,0,135,False,False,17.0,13.5,17.0,6.6,6.6,22.9,,,68.04906620494674,False,,277.0,0.30484348305544273,2242.7438000230422,2188.987586313604,,,,,"{""+1s"": {""pred_xy"": [-2241.761403652088, 412.9334625614283], ""pred_energy"": 62.462231220306116, ""pred_resting"": false, ""dist_to_ref"": 2279.4754298757316}, ""+5s"": {""pred_xy"": [-2560.773157866888, 710.9884757426462], ""pred_energy"": 40.15267694638319, ""pred_resting"": false, ""dist_to_ref"": 2657.642522742742}, ""+10s"": {""pred_xy"": [-2854.6269350921857, 1170.3200450676104], ""pred_energy"": 12.249866479036566, ""pred_resting"": false, ""dist_to_ref"": 3085.2137602507964}}","[-2854.6269350921857, 1170.3200450676104]",2199.4020992174183,0,0,0.29169520002324134,d1c4344f13f89b19,6e62199ec0d9ec55,valid
80,300,200,S15_D-15,15.0,-15.0,0,energy_death,22.9,False,229,100,64.82292549678267,13.5,0.5,13.0,0,6.0,3.4,0,0,0,195,130,0,135,False,False,17.0,13.5,17.0,6.6,6.6,22.9,,,67.95508565462768,False,,277.0,0.30484348305544273,2231.306655219185,2179.000010977484,,,,,"{""+1s"": {""pred_xy"": [-2257.622297300808, -373.87061161941347], ""pred_energy"": 62.3668140155915, ""pred_resting"": false, ""dist_to_ref"": 2288.3700905890314}, ""+5s"": {""pred_xy"": [-2693.485140953837, -428.80598398936945], ""pred_energy"": 40.03645356405755, ""pred_resting"": false, ""dist_to_ref"": 2727.404769454692}, ""+10s"": {""pred_xy"": [-3232.4306212161064, -343.04305211371957], ""pred_energy"": 12.110588033395166, ""pred_resting"": false, ""dist_to_ref"": 3250.582448820371}}","[-3232.4306212161064, -343.04305211371957]",2189.999861084607,0,0,0.24701950000599027,f3a91acce2cea789,d3875405d69dda9f,valid
80,300,200,S15_D-15,15.0,-15.0,1,energy_death,22.9,False,229,100,64.82292549678267,13.5,0.5,13.0,0,6.0,3.4,0,0,0,195,130,0,135,False,False,17.0,13.5,17.0,6.6,6.6,22.9,,,68.0522653808548,False,,277.0,0.30484348305544273,2098.4381489603174,2075.7560584664056,,,,,"{""+1s"": {""pred_xy"": [-2063.0121566834405, -584.5906046913542], ""pred_energy"": 62.48278341163117, ""pred_resting"": false, ""dist_to_ref"": 2144.2400364038217}, ""+5s"": {""pred_xy"": [-2133.267029030728, -1017.3035390559671], ""pred_energy"": 40.14590780464936, ""pred_resting"": false, ""dist_to_ref"": 2363.415898170566}, ""+10s"": {""pred_xy"": [-2470.986839655865, -1441.0420116114774], ""pred_energy"": 12.234707809611555, ""pred_resting"": false, ""dist_to_ref"": 2860.4856302701}}","[-2470.986839655865, -1441.0420116114774]",2083.3324956895954,0,0,0.2553129999432713,3b6f21ae38bd9255,ad03c1441434a951,valid
80,300,200,S15_D-15,15.0,-15.0,2,energy_death,22.9,False,229,100,64.82292549678267,13.5,0.5,13.0,0,6.0,3.4,0,0,0,195,130,0,135,False,False,17.0,13.5,17.0,6.6,6.6,22.9,,,68.04906620494674,False,,277.0,0.30484348305544273,2241.58621451413,2188.1080446473075,,,,,"{""+1s"": {""pred_xy"": [-2260.463720849889, -385.37151022050784], ""pred_energy"": 62.462231220306116, ""pred_resting"": false, ""dist_to_ref"": 2293.0781570125687}, ""+5s"": {""pred_xy"": [-2655.2909083320137, -571.6959107551975], ""pred_energy"": 40.15267694638319, ""pred_resting"": false, ""dist_to_ref"": 2716.1380712778328}, ""+10s"": {""pred_xy"": [-3190.68960050023, -675.0582510570321], ""pred_energy"": 12.249866479036566, ""pred_resting"": false, ""dist_to_ref"": 3261.3193295138235}}","[-3190.68960050023, -675.0582510570321]",2197.476263231239,0,0,0.24755169998388737,3a39ba3cf166544b,80d888e8d3189809,valid
80,300,200,S20_D0,20.0,0.0,0,energy_death,20.1,False,201,100,80,0.0,0,3.0,0,17.1,0,0,0,0,201,30,0,0,False,False,3.1,not observed before death/horizon,not observed before death/horizon,3.7,3.7,20.1,,,28.164428534408366,False,,280.5,0.0,1906.397828212167,2057.7097553446556,,,,,"{""+1s"": {""pred_xy"": [-1881.4155360384993, -1042.9774753054417], ""pred_energy"": 22.590851301929725, ""pred_resting"": false, ""dist_to_ref"": 2151.168620364649}, ""+5s"": {""pred_xy"": [-2132.5273079583512, -1402.8532360012032], ""pred_energy"": 0.3098087168527904, ""pred_resting"": false, ""dist_to_ref"": 2552.581031220584}, ""+10s"": {""pred_xy"": [-2231.724283582789, -1547.6473876865703], ""pred_energy"": 93.38016825075692, ""pred_resting"": false, ""dist_to_ref"": 2715.8434628207456}}","[-2231.724283582789, -1547.6473876865703]",2066.356858771187,1,1,0.16542860004119575,f5539a3cc205dac1,84482b33890d370a,valid
